日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-05-31,33.79,34.15,34.56,33.79,211961,154568647.0,2.28,1.19,0.4,3.5
2023-06-01,33.84,34.65,34.78,33.75,236710,173897166.7,3.02,1.46,0.5,3.91
2023-06-02,34.65,34.51,34.87,34.29,167179,123188152.8,1.67,-0.4,-0.14,2.76
2023-06-05,34.2,34.65,34.83,34.2,146924,108451363.34,1.83,0.41,0.14,2.43
2023-06-06,34.51,33.84,34.69,33.66,150592,109713325.5,2.97,-2.34,-0.81,2.49
2023-06-07,33.75,35.32,35.73,33.48,334536,248921580.1,6.65,4.37,1.48,5.53
2023-06-08,35.5,35.14,35.82,34.69,234967,176590856.5,3.2,-0.51,-0.18,3.88
2023-06-09,35.05,35.01,35.32,34.56,156904,117098339.5,2.16,-0.37,-0.13,2.59
2023-06-12,34.92,35.14,35.41,34.69,157202,118190537.0,2.06,0.37,0.13,2.6
2023-06-13,35.14,34.24,37.3,33.88,681702,507800820.27,9.73,-2.56,-0.9,11.27
2023-06-14,34.29,33.93,34.74,33.79,333401,243372899.23,2.77,-0.91,-0.31,5.51
2023-06-15,34.38,33.79,34.87,33.7,270895,197117056.28,3.45,-0.41,-0.14,4.48
2023-06-16,33.61,34.33,34.6,32.98,297587,216624482.0,4.79,1.6,0.54,4.92
2023-06-19,34.33,34.69,34.96,34.11,216807,160339939.0,2.48,1.05,0.36,3.58
2023-06-20,34.65,34.78,34.96,34.29,187204,138619137.0,1.93,0.26,0.09,3.1
2023-06-21,34.65,33.39,34.87,33.39,226166,163522649.48,4.26,-4.0,-1.39,3.74
2023-06-26,32.94,31.59,33.3,31.5,220689,151059152.0,5.39,-5.39,-1.8,3.65
2023-06-27,31.63,31.95,32.26,31.59,125442,85164444.5,2.12,1.14,0.36,2.07
2023-06-28,31.99,31.14,31.99,30.33,196324,128744451.2,5.2,-2.54,-0.81,3.25
2023-06-29,31.05,31.81,32.22,30.96,205064,138461018.1,4.05,2.15,0.67,3.39
2023-06-30,31.63,32.26,32.4,31.5,151283,102964826.0,2.83,1.41,0.45,2.5
2023-07-03,32.49,32.17,32.58,31.59,141767,96812962.01,3.07,-0.28,-0.09,2.34
2023-07-04,32.04,32.71,32.94,31.95,147459,101823809.53,3.08,1.68,0.54,2.44
2023-07-05,32.58,32.26,33.34,32.22,154365,107764148.34,3.42,-1.38,-0.45,2.55
2023-07-06,32.08,32.08,32.71,31.99,103491,71172629.5,2.23,-0.56,-0.18,1.71
2023-07-07,31.81,31.5,32.04,31.27,116988,78659699.5,2.4,-1.81,-0.58,1.93
2023-07-10,31.5,31.18,31.63,31.14,96292,64092958.0,1.56,-1.02,-0.32,1.59
2023-07-11,31.23,31.41,31.5,31.09,81000,53904035.0,1.31,0.74,0.23,1.34
2023-07-12,31.36,30.51,31.36,30.46,135622,88833675.0,2.87,-2.87,-0.9,2.24
2023-07-13,30.64,30.87,31.09,30.51,92728,60706081.56,1.9,1.18,0.36,1.53
2023-07-14,30.91,31.99,32.58,30.91,271397,184567871.0,5.41,3.63,1.12,4.49
2023-07-17,31.72,31.9,32.13,31.41,149672,101187993.0,2.25,-0.28,-0.09,2.47
2023-07-18,31.81,31.27,31.9,31.14,121985,81420712.0,2.38,-1.97,-0.63,2.02
2023-07-19,31.23,31.41,31.54,31.09,84453,56254164.5,1.44,0.45,0.14,1.4
2023-07-20,31.5,30.82,31.5,30.69,99705,65743611.0,2.58,-1.88,-0.59,1.65
2023-07-21,30.69,30.69,31.0,30.6,62318,40723187.5,1.3,-0.42,-0.13,1.03
2023-07-24,30.51,30.82,31.05,30.46,54757,35845161.0,1.92,0.42,0.13,0.91
2023-07-25,31.05,31.36,31.36,30.91,93468,61983312.67,1.46,1.75,0.54,1.55
2023-07-26,31.27,30.87,31.32,30.78,82596,54308566.26,1.72,-1.56,-0.49,1.37
2023-07-27,30.87,30.55,30.96,30.51,66778,43525057.0,1.46,-1.04,-0.32,1.1
2023-07-28,30.46,30.87,31.05,30.1,91025,59103888.0,3.11,1.05,0.32,1.5
2023-07-31,30.87,31.14,31.23,30.78,81203,53680411.0,1.46,0.87,0.27,1.34
2023-08-01,31.14,31.14,31.23,30.87,68350,45106351.0,1.16,0.0,0.0,1.13
2023-08-02,31.09,31.32,31.41,30.91,79958,53117524.17,1.61,0.58,0.18,1.32
2023-08-03,31.27,31.45,31.45,31.14,78025,51975340.0,0.99,0.42,0.13,1.29
2023-08-04,31.45,32.44,32.53,31.41,269796,185040955.75,3.56,3.15,0.99,4.46
2023-08-07,32.17,32.44,32.58,32.04,165875,114417208.0,1.66,0.0,0.0,2.74
2023-08-08,32.62,32.4,32.67,32.26,90016,62157392.0,1.26,-0.12,-0.04,1.49
2023-08-09,32.26,32.49,33.07,32.22,149895,104564010.0,2.62,0.28,0.09,2.48
2023-08-10,32.49,32.35,32.85,32.08,100575,69468769.52,2.37,-0.43,-0.14,1.66
2023-08-11,32.35,32.58,33.39,32.35,241172,168907764.5,3.21,0.71,0.23,3.99
2023-08-14,32.08,33.07,33.16,31.81,210909,146301250.0,4.14,1.5,0.49,3.49
2023-08-15,33.16,32.62,33.3,32.22,159958,111182865.0,3.27,-1.36,-0.45,2.64
2023-08-16,32.44,31.9,32.49,31.59,146471,99806387.5,2.76,-2.21,-0.72,2.42
2023-08-17,31.9,32.31,32.35,31.36,122802,83755285.45,3.1,1.29,0.41,2.03
2023-08-18,32.17,31.0,32.49,31.0,151085,101624100.0,4.61,-4.05,-1.31,2.5
2023-08-21,30.87,31.54,32.94,30.78,167939,114108395.26,6.97,1.74,0.54,2.78
2023-08-22,31.59,32.4,32.58,31.59,192525,131819865.98,3.14,2.73,0.86,3.18
2023-08-23,32.31,32.04,32.67,31.99,163803,112906647.0,2.1,-1.11,-0.36,2.71
2023-08-24,32.04,33.39,34.02,31.45,464570,326837901.27,8.02,4.21,1.35,7.68
2023-08-25,32.62,31.32,33.16,31.18,352582,242108392.61,5.93,-6.2,-2.07,5.83
2023-08-28,32.53,31.68,33.03,31.41,239775,163274485.2,5.17,1.15,0.36,3.96
2023-08-29,31.72,32.4,32.49,31.18,212965,145574546.19,4.14,2.27,0.72,3.52
2023-08-30,32.35,32.8,32.98,32.04,259780,180539211.86,2.9,1.23,0.4,4.3
2023-08-31,32.58,32.22,32.62,32.08,149527,102786108.29,1.65,-1.77,-0.58,2.47
2023-09-01,32.22,31.72,32.35,31.5,134592,91004702.69,2.64,-1.55,-0.5,2.23
2023-09-04,31.81,32.08,32.13,31.5,110260,74600804.9,1.99,1.13,0.36,1.82
2023-09-05,31.95,31.54,31.95,31.5,112558,75863055.5,1.4,-1.68,-0.54,1.86
2023-09-06,31.41,33.75,34.56,30.91,737214,527544300.22,11.57,7.01,2.21,12.19
2023-09-07,33.61,33.16,34.15,33.07,465724,332714059.37,3.2,-1.75,-0.59,7.7
2023-09-08,33.12,36.36,36.36,32.76,762091,572130736.66,10.86,9.65,3.2,12.6
2023-09-11,39.87,39.87,39.87,39.87,134866,115445347.36,0.0,9.65,3.51,2.23
2023-09-12,43.15,39.96,43.15,39.87,2406773,2175840257.6,8.23,0.23,0.09,39.79
2023-09-13,37.57,37.84,39.73,37.35,1520244,1244068271.04,5.96,-5.31,-2.12,25.13
2023-09-14,36.67,35.59,36.76,35.01,1220024,938445369.16,4.62,-5.95,-2.25,20.17
2023-09-15,35.5,34.15,35.73,34.06,759861,558854965.63,4.69,-4.05,-1.44,12.56
2023-09-18,34.02,34.51,35.14,34.02,626979,464123366.62,3.28,1.05,0.36,10.37
2023-09-19,34.51,37.84,37.84,33.52,1232405,959772951.69,12.52,9.65,3.33,20.38
2023-09-20,37.84,39.1,40.68,37.84,1974859,1665439098.55,7.51,3.33,1.26,32.65
2023-09-21,38.92,42.88,42.88,38.92,1810962,1640856532.17,10.13,9.67,3.78,29.94
2023-09-22,43.2,40.5,43.83,39.73,2208360,1961716969.4,9.56,-5.55,-2.38,36.51
2023-09-25,39.73,44.41,44.41,39.73,2136862,1940833703.22,11.56,9.65,3.91,35.33
2023-09-26,40.99,41.67,44.28,40.95,1854601,1684736624.73,7.5,-6.17,-2.74,30.66
2023-09-27,40.54,45.72,45.72,39.78,2377272,2272638861.63,14.25,9.72,4.05,39.3
2023-09-28,45.27,50.17,50.17,43.33,2289944,2326534119.05,14.96,9.73,4.45,37.86
2023-10-09,51.75,55.08,55.08,51.75,1442219,1686643258.44,6.64,9.79,4.91,23.84
2023-10-10,56.97,51.79,60.3,51.75,2743416,3311898713.23,15.52,-5.97,-3.29,45.36
