日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-04-27,29.97,29.64,30.43,29.62,130538,382048128.0,2.68,-1.82,-0.55,0.87
2023-04-28,29.96,30.18,30.51,29.74,131624,387460244.0,2.6,1.82,0.54,0.88
2023-05-04,30.17,29.76,30.76,29.46,148062,435192177.0,4.31,-1.39,-0.42,0.99
2023-05-05,29.41,28.81,29.51,28.45,214353,605330964.0,3.56,-3.19,-0.95,1.43
2023-05-08,28.99,28.73,29.45,28.53,204248,576918125.0,3.19,-0.28,-0.08,1.36
2023-05-09,28.76,28.36,29.08,28.27,162944,455210292.0,2.82,-1.29,-0.37,1.09
2023-05-10,28.31,29.35,29.91,28.18,295056,840914332.0,6.1,3.49,0.99,1.97
2023-05-11,29.25,29.52,29.96,28.97,200269,577734641.0,3.37,0.58,0.17,1.34
2023-05-12,29.42,28.59,29.73,28.54,167606,473784599.0,4.03,-3.15,-0.93,1.12
2023-05-15,28.41,29.0,29.02,28.36,119431,335739149.0,2.31,1.43,0.41,0.8
2023-05-16,29.0,28.58,29.0,28.46,101171,282890777.0,1.86,-1.45,-0.42,0.68
2023-05-17,28.59,28.69,28.84,28.01,112119,311838558.0,2.9,0.38,0.11,0.75
2023-05-18,28.69,28.32,28.96,28.08,118692,329864270.0,3.07,-1.29,-0.37,0.79
2023-05-19,28.16,28.09,28.31,27.76,90761,249024152.0,1.94,-0.81,-0.23,0.61
2023-05-22,28.16,27.63,28.36,27.54,207841,563725076.0,2.92,-1.64,-0.46,1.39
2023-05-23,27.2,26.98,27.58,26.98,178762,475094535.0,2.17,-2.35,-0.65,1.19
2023-05-24,26.66,26.67,27.04,26.59,130495,340867059.0,1.67,-1.15,-0.31,0.87
2023-05-25,26.56,26.58,27.27,26.33,174985,456604690.0,3.52,-0.34,-0.09,1.17
2023-05-26,26.66,27.12,27.12,25.93,194692,503680095.0,4.48,2.03,0.54,1.3
2023-05-29,27.11,26.73,27.36,26.61,158975,416928303.0,2.77,-1.44,-0.39,1.06
2023-05-30,26.8,26.27,27.21,26.04,249068,644181900.0,4.38,-1.72,-0.46,1.66
2023-05-31,26.55,26.44,26.56,26.05,220789,566578232.0,1.94,0.65,0.17,1.47
2023-06-01,26.26,26.04,26.64,25.76,197076,504444838.0,3.33,-1.51,-0.4,1.32
2023-06-02,26.31,27.42,27.71,26.24,374649,994600458.0,5.65,5.3,1.38,2.5
2023-06-05,27.66,27.23,27.87,26.84,237937,634471839.0,3.76,-0.69,-0.19,1.59
2023-06-06,27.1,26.43,27.45,26.36,173613,454083792.0,4.0,-2.94,-0.8,1.16
2023-06-07,26.37,25.97,26.61,25.76,181251,461159899.0,3.22,-1.74,-0.46,1.21
2023-06-08,25.86,25.48,26.21,25.41,158247,396714229.0,3.08,-1.89,-0.49,1.06
2023-06-09,25.94,26.06,26.76,25.62,249031,633399346.0,4.47,2.28,0.58,1.66
2023-06-12,26.16,28.6,28.6,26.07,333337,898947108.0,9.71,9.75,2.54,2.23
2023-06-13,30.66,30.06,30.86,29.66,796838,2352590461.0,4.2,5.1,1.46,5.32
2023-06-14,30.04,31.31,32.54,29.77,833978,2549722600.0,9.21,4.16,1.25,5.57
2023-06-15,30.84,34.38,34.38,30.68,1028187,3380077332.0,11.82,9.81,3.07,6.87
2023-06-16,35.05,35.35,35.93,34.1,1084904,3716693533.0,5.32,2.82,0.97,7.25
2023-06-19,35.56,38.82,38.82,35.54,902809,3338265418.0,9.28,9.82,3.47,6.03
2023-06-20,39.87,41.09,42.43,38.86,1153934,4595199263.0,9.2,5.85,2.27,7.71
2023-06-21,40.29,39.01,40.68,38.94,780495,3046257690.0,4.23,-5.06,-2.08,5.18
2023-06-26,38.69,41.58,42.85,38.69,1046723,4308463301.0,10.66,6.59,2.57,6.94
2023-06-27,42.16,41.01,42.17,40.36,645713,2602947036.0,4.35,-1.37,-0.57,4.28
2023-06-28,40.71,39.69,41.61,37.89,749991,2913078674.0,9.07,-3.22,-1.32,4.98
2023-06-29,39.69,39.66,40.56,38.65,519608,2012254651.0,4.81,-0.08,-0.03,3.45
2023-06-30,39.66,37.43,39.71,36.78,731486,2722361910.0,7.39,-5.62,-2.23,4.85
2023-07-03,38.16,41.11,41.11,37.72,809503,3172276401.0,9.06,9.83,3.68,5.37
2023-07-04,42.66,43.61,44.94,41.35,1208559,5106977334.0,8.73,6.08,2.5,8.02
2023-07-05,44.33,44.47,47.12,43.86,1131511,5043062604.0,7.48,1.97,0.86,7.51
2023-07-06,43.95,47.28,47.96,42.87,1126278,5046288072.0,11.45,6.32,2.81,7.47
2023-07-07,46.16,46.0,47.86,44.86,863440,3935298160.0,6.35,-2.71,-1.28,5.73
2023-07-10,46.0,44.88,47.32,44.45,606481,2721725696.0,6.24,-2.43,-1.12,4.02
2023-07-11,44.66,49.3,49.3,43.96,981228,4570406972.0,11.9,9.85,4.42,6.51
2023-07-12,49.66,47.14,51.94,47.05,1362603,6671893161.0,9.92,-4.38,-2.16,9.04
2023-07-13,46.06,46.51,47.51,45.59,758358,3472844686.0,4.07,-1.34,-0.63,5.03
2023-07-14,46.04,45.07,46.81,44.96,670443,3029231376.0,3.98,-3.1,-1.44,4.45
2023-07-17,43.86,46.17,46.66,43.81,599639,2703937078.0,6.32,2.44,1.1,3.98
2023-07-18,45.74,44.65,46.14,43.15,658689,2896168365.0,6.48,-3.29,-1.52,4.37
2023-07-19,43.61,43.57,44.79,43.01,529062,2280381038.0,3.99,-2.42,-1.08,3.51
2023-07-20,43.82,41.84,44.72,41.61,614558,2590614276.0,7.14,-3.97,-1.73,4.08
2023-07-21,41.51,41.66,43.15,40.54,548489,2246674524.0,6.24,-0.43,-0.18,3.64
2023-07-24,41.17,41.5,42.63,41.08,317791,1306082925.0,3.72,-0.38,-0.16,2.11
2023-07-25,43.14,42.03,43.46,41.46,655722,2734506298.0,4.82,1.28,0.53,4.35
2023-07-26,41.53,39.53,41.53,39.32,712211,2816174213.0,5.26,-5.95,-2.5,4.72
2023-07-27,41.36,39.06,41.66,39.06,515633,2036492792.0,6.58,-1.19,-0.47,3.42
2023-07-28,38.97,42.9,42.9,38.46,810448,3310051049.0,11.37,9.83,3.84,5.38
2023-07-31,44.95,45.85,46.6,44.56,1006847,4519865195.0,4.76,6.88,2.95,6.68
2023-08-01,45.16,45.39,46.87,44.8,672609,3026341406.0,4.51,-1.0,-0.46,4.46
2023-08-02,43.46,43.66,45.31,43.34,557404,2416650284.0,4.34,-3.81,-1.73,3.7
2023-08-03,43.38,43.8,44.8,43.37,405529,1754448078.0,3.28,0.32,0.14,2.69
2023-08-04,44.16,43.46,44.65,43.05,411561,1769447477.0,3.65,-0.78,-0.34,2.73
2023-08-07,42.82,43.07,44.02,42.19,327450,1395075027.0,4.21,-0.9,-0.39,2.17
2023-08-08,42.66,41.31,43.25,41.12,438523,1802957311.0,4.95,-4.09,-1.76,2.91
2023-08-09,41.31,40.77,41.7,40.56,279396,1125480246.0,2.76,-1.31,-0.54,1.85
2023-08-10,40.62,40.34,40.77,40.09,185975,738276407.0,1.67,-1.05,-0.43,1.23
2023-08-11,40.54,40.01,41.88,39.71,442597,1762370287.0,5.38,-0.82,-0.33,2.94
2023-08-14,39.13,38.57,39.93,38.04,405459,1537785675.0,4.72,-3.6,-1.44,2.69
2023-08-15,38.61,38.17,38.8,37.76,232064,872030317.0,2.7,-1.04,-0.4,1.54
2023-08-16,38.04,36.58,38.14,36.56,358941,1306371169.0,4.14,-4.17,-1.59,2.38
2023-08-17,36.56,36.15,36.69,35.01,475017,1672595999.0,4.59,-1.18,-0.43,3.15
2023-08-18,36.15,35.7,37.27,35.69,366516,1311409104.0,4.37,-1.24,-0.45,2.43
2023-08-21,35.46,34.63,35.94,34.56,313104,1078563215.0,3.87,-3.0,-1.07,2.08
2023-08-22,35.5,35.16,35.6,34.36,273365,936186294.0,3.58,1.53,0.53,1.81
2023-08-23,34.88,33.78,35.32,33.68,256137,862098578.0,4.66,-3.92,-1.38,1.7
2023-08-24,33.99,33.55,34.27,33.28,257832,853175644.0,2.93,-0.68,-0.23,1.71
2023-08-25,33.27,32.7,33.38,32.42,274716,884662405.0,2.86,-2.53,-0.85,1.82
2023-08-28,34.86,34.31,35.9,33.94,680245,2337706248.0,5.99,4.92,1.61,4.51
2023-08-29,34.36,37.01,37.54,33.62,775449,2726651146.0,11.43,7.87,2.7,5.14
2023-08-30,36.66,37.35,38.03,36.36,564240,2056027295.0,4.51,0.92,0.34,3.74
2023-08-31,36.86,36.7,38.69,36.42,400893,1460679877.0,6.08,-1.74,-0.65,2.66
2023-09-01,36.66,37.55,39.2,36.66,562324,2087552736.0,6.92,2.32,0.85,3.73
2023-09-04,37.58,41.24,41.24,36.66,744695,2874615534.0,12.2,9.83,3.69,4.94
2023-09-05,41.87,41.71,43.04,41.24,871181,3616347588.0,4.36,1.14,0.47,5.78
2023-09-06,41.71,44.57,45.82,41.71,888926,3826045176.0,9.85,6.86,2.86,5.9
2023-09-07,44.11,42.91,44.18,42.44,699924,2979559462.0,3.9,-3.72,-1.66,4.64
2023-09-08,42.66,44.36,44.9,42.46,672093,2910326112.0,5.69,3.38,1.45,4.46
2023-09-11,45.06,45.13,47.46,42.66,948548,4231561620.0,10.82,1.74,0.77,6.29
2023-09-12,45.86,44.05,46.24,42.84,739921,3263016397.0,7.53,-2.39,-1.08,4.91
2023-09-13,43.66,42.12,44.02,41.96,716348,3012451191.0,4.68,-4.38,-1.93,4.75
2023-09-14,42.65,46.27,46.27,42.26,570081,2537647075.0,9.52,9.85,4.15,3.78
2023-09-15,48.55,47.02,48.56,46.22,1150538,5379970179.0,5.06,1.62,0.75,7.63
2023-09-18,49.06,51.66,51.66,48.66,612357,3063899071.0,6.38,9.87,4.64,4.06
2023-09-19,52.44,53.26,54.15,51.18,1178254,6151154025.0,5.75,3.1,1.6,7.82
2023-09-20,52.57,51.26,54.06,51.22,807018,4162679841.0,5.33,-3.76,-2.0,5.35
2023-09-21,51.31,51.96,53.6,50.77,775516,3991767907.0,5.52,1.37,0.7,5.14
2023-09-22,51.17,50.65,51.64,49.37,787584,3902917239.0,4.37,-2.52,-1.31,5.22
2023-09-25,52.66,51.91,53.59,51.16,875385,4507729422.0,4.8,2.49,1.26,5.81
2023-09-26,51.61,51.27,55.91,50.87,969035,5094570437.0,9.71,-1.23,-0.64,6.43
2023-09-27,50.64,51.31,52.24,50.26,655954,3322586633.0,3.86,0.08,0.04,4.35
2023-09-28,52.03,56.38,56.38,51.36,985834,5363904000.0,9.78,9.88,5.07,6.54
2023-10-09,61.95,61.95,61.95,60.84,314511,1926307001.0,1.97,9.88,5.57,2.09
2023-10-10,67.36,68.08,68.08,66.36,438602,2934685388.0,2.78,9.9,6.13,2.91
